,Highest_1,Lowest_1,Median_1,Mean_(rounded)_1,most_uncommon_1,Highest_2,Lowest_2,Median_2,Mean_(rounded)_2,most_common_2
7979,3,1,9,9,2,1,8,2,9,2
7980,1,6,1,8,3,1,2,8,9,2
7981,0,7,9,9,4,0,6,2,9,9
7982,1,1,8,9,5,1,6,4,9,5
7983,2,1,8,9,6,0,5,5,8,7
7984,1,1,9,8,7,1,3,5,9,2
7985,3,4,9,9,3,0,6,4,9,7
7986,3,7,8,9,7,0,9,4,9,2
7987,2,1,9,9,2,0,3,1,9,2
7988,3,1,5,8,8,0,2,5,9,3
7989,4,3,9,9,6,1,3,4,8,5
7990,2,6,8,9,8,0,9,2,9,2
7991,2,6,9,9,3,0,8,8,9,9
7992,0,7,8,9,3,0,3,2,8,9
7993,3,7,9,9,1,1,2,4,9,2
7994,1,3,8,9,5,0,6,4,9,4
7995,4,2,1,9,8,0,9,5,9,9
7996,2,9,8,9,9,1,3,4,9,2
7997,3,8,9,9,5,0,9,4,9,4
7998,3,3,9,9,9,1,5,4,9,7
7999,4,6,2,9,9,0,4,4,9,8
8000,4,4,9,9,3,1,9,3,9,8
8001,0,7,9,9,6,1,9,1,9,5
8002,0,1,2,9,2,0,2,8,9,8
8003,2,9,8,9,4,1,4,4,8,7
8004,1,6,3,9,1,0,2,4,8,0
8005,1,8,3,8,4,0,9,2,8,7
8006,0,7,6,8,9,1,3,8,8,2
8007,3,7,8,8,3,1,6,2,9,4
8008,4,9,8,9,6,1,2,4,9,2
8009,4,8,9,9,8,1,7,1,8,7
8010,4,7,1,9,6,1,5,2,9,0
8011,1,4,3,9,3,0,6,3,9,8
8012,4,5,9,9,9,1,6,4,9,6
8013,1,2,9,8,9,1,8,3,9,9
8014,0,4,6,9,8,0,3,4,9,2
8015,3,8,8,8,1,1,2,3,9,4
8016,3,6,7,8,5,1,6,2,9,3
8017,1,4,9,9,8,1,9,4,8,1
8018,0,7,6,9,7,0,9,4,8,7
8019,3,7,6,9,1,0,4,1,9,7
8020,0,2,1,9,8,0,7,4,9,3
8021,1,1,1,9,5,1,5,4,9,2
8022,4,6,3,9,2,1,4,1,9,1
8023,4,4,6,9,2,1,7,4,9,2
8024,3,9,9,9,5,1,7,3,8,4
8025,2,5,8,9,6,1,3,5,9,2
8026,4,1,9,9,7,0,9,4,9,6
8027,4,7,7,9,9,0,6,1,9,2
8028,1,6,8,9,6,1,6,3,9,2
8029,3,2,8,8,6,1,3,4,8,2
8030,0,6,9,9,5,1,5,1,9,0
8031,4,1,8,9,3,0,5,8,9,7
8032,1,4,3,8,3,0,7,1,9,9
8033,4,2,6,9,3,0,4,4,9,2
8034,3,7,8,9,4,0,4,3,9,9
8035,4,3,9,9,1,1,5,4,9,5
8036,0,5,9,9,5,1,2,2,9,7
8037,1,2,8,8,3,0,7,8,9,2
8038,3,2,9,9,5,1,4,4,9,6
8039,2,2,9,9,1,1,3,1,9,1
8040,0,7,9,9,3,1,3,1,9,6
8041,3,9,8,9,8,0,2,4,9,2
8042,1,4,5,9,0,0,4,3,9,8
8043,3,8,8,9,8,0,2,4,9,2
8044,0,2,6,9,5,1,3,4,8,2
8045,4,7,8,9,6,0,6,4,9,4
8046,3,1,2,9,2,0,8,1,8,2
8047,1,8,3,9,2,0,5,8,9,7
8048,1,8,6,9,0,0,4,1,9,4
8049,3,3,2,9,5,1,2,4,9,5
8050,2,3,9,9,9,1,3,4,9,7
8051,3,7,8,8,1,1,4,8,9,4
8052,1,5,9,8,7,1,9,3,9,6
8053,0,2,8,9,3,1,8,3,9,2
8054,4,2,8,9,0,0,9,5,9,2
8055,0,3,5,9,0,0,6,5,9,8
8056,0,5,9,8,8,1,8,4,9,5
8057,2,1,8,9,9,1,9,4,9,0
8058,0,6,2,9,3,1,7,4,8,6
8059,1,5,8,9,5,0,6,1,8,2
8060,3,8,9,9,4,1,2,4,9,2
8061,1,6,7,8,8,0,4,4,8,7
8062,4,2,3,9,8,0,3,4,9,7
8063,0,1,8,9,7,0,7,4,9,3
8064,2,5,9,9,6,0,4,1,9,0
8065,0,4,6,9,8,0,8,1,9,5
8066,2,9,2,9,3,1,7,4,9,8
8067,3,5,5,8,6,0,2,4,9,0
8068,0,3,7,9,6,1,6,4,9,5
8069,4,9,3,9,2,1,6,5,9,9
8070,0,8,6,8,7,1,5,4,9,9
8071,4,7,9,8,4,1,6,4,9,2
8072,0,6,3,9,4,1,7,4,8,2
8073,3,7,6,9,3,0,3,1,9,2
8074,0,1,9,9,1,0,2,2,9,4
8075,2,2,1,9,8,0,7,3,9,8
8076,2,8,8,9,5,1,8,4,9,0
8077,1,1,9,8,7,0,3,5,9,5
8078,0,3,5,9,8,1,7,8,9,2
8079,4,7,6,9,3,1,3,2,9,9
8080,0,8,3,9,7,1,3,3,9,2
8081,2,5,9,9,5,1,6,1,9,6
8082,3,2,8,9,3,1,8,5,8,7
8083,4,3,8,9,0,0,3,4,8,2
8084,0,7,2,9,6,0,7,4,8,6
8085,4,8,8,9,9,0,2,4,8,1
8086,4,5,9,8,0,1,4,1,9,9
8087,4,1,9,9,8,1,8,4,9,2
8088,3,7,8,9,8,1,8,5,8,3
8089,2,3,9,9,2,1,9,8,8,2
8090,3,3,5,9,1,1,9,4,9,3
8091,0,4,8,9,2,1,5,2,9,2
8092,0,1,1,9,2,0,2,3,9,7
8093,4,8,9,9,7,1,4,4,9,3
8094,1,5,8,9,7,1,7,4,8,2
8095,4,8,8,9,2,0,2,4,9,2
8096,4,2,3,9,7,0,3,4,9,6
8097,4,1,7,8,9,1,8,4,9,0
8098,4,8,5,9,7,0,7,4,9,0
8099,1,2,8,9,4,1,9,4,9,2
8100,1,1,6,9,7,1,5,4,9,2
8101,3,3,6,8,2,0,7,2,9,4
8102,0,6,8,9,6,1,3,1,9,7
8103,3,8,9,9,4,0,5,2,9,2
8104,2,1,3,9,9,0,5,5,9,2
8105,3,3,1,9,1,1,3,2,9,2
8106,0,5,9,8,1,0,5,4,9,5
8107,0,6,3,9,6,0,3,4,9,0
8108,0,4,9,9,6,1,6,2,8,2
8109,1,4,7,9,6,1,3,4,9,8
8110,2,6,3,9,3,1,9,4,9,4
8111,1,7,1,9,9,1,8,8,9,3
8112,4,2,6,9,1,0,5,5,9,0
8113,2,1,2,9,6,1,7,3,9,2
8114,1,1,1,9,5,0,7,4,8,1
8115,1,9,8,8,3,0,8,4,9,9
8116,4,7,7,9,7,0,9,1,9,4
8117,3,9,8,8,2,0,4,4,9,9
8118,2,6,2,8,3,0,8,8,9,1
8119,2,9,7,9,6,0,7,5,8,5
8120,0,1,2,9,1,1,3,3,9,1
8121,4,1,8,9,4,0,5,2,8,8
8122,4,1,8,9,4,1,7,8,9,5
8123,3,8,8,9,2,0,2,2,9,2
8124,1,4,8,9,7,0,5,4,8,2
8125,1,4,8,9,6,0,4,2,9,6
8126,0,7,9,8,5,1,5,8,8,2
8127,4,4,7,9,9,0,5,4,9,2
8128,3,3,8,9,1,0,7,5,9,2
8129,0,7,8,9,1,0,5,8,8,7
8130,1,3,8,9,8,0,9,4,8,4
8131,0,8,6,9,7,1,7,3,9,2
8132,4,8,7,9,6,1,6,3,9,4
8133,4,7,1,9,6,1,8,4,8,7
8134,4,6,8,8,3,1,2,8,9,4
8135,2,8,8,9,3,1,8,4,9,4
8136,2,8,9,9,3,0,4,4,9,3
8137,1,1,9,9,6,0,9,3,8,2
8138,1,3,1,8,9,1,5,1,9,6
8139,4,3,5,9,5,1,2,5,9,4
8140,2,9,9,9,3,1,2,2,9,2
8141,2,5,8,8,3,1,5,3,9,3
8142,3,6,3,9,2,0,3,4,8,4
8143,1,1,5,9,1,1,4,4,9,3
8144,4,3,9,9,1,1,8,4,9,5
8145,1,9,8,9,6,1,2,4,9,0
8146,2,1,7,9,3,1,2,3,9,2
8147,0,1,8,9,9,1,7,4,9,2
8148,3,3,7,9,2,0,9,4,9,3
8149,2,7,9,9,6,0,9,4,8,2
8150,0,7,6,9,4,0,8,4,9,2
8151,1,6,2,9,1,1,3,4,9,0
8152,4,9,8,9,8,0,2,1,9,7
8153,1,1,9,9,8,0,3,4,9,2
8154,3,3,8,9,3,0,2,4,9,2
8155,0,4,9,8,8,0,3,8,9,7
8156,0,8,9,9,5,0,8,4,9,2
8157,1,2,3,9,5,0,8,4,9,4
8158,2,3,5,9,1,0,6,4,8,4
8159,4,2,9,9,3,0,3,4,9,8
8160,1,8,8,9,5,0,9,3,9,2
8161,2,2,9,9,8,0,3,4,9,0
8162,0,7,8,9,4,1,4,4,9,4
8163,4,3,1,9,4,0,4,5,8,2
8164,3,3,2,9,8,0,5,4,9,9
8165,2,8,3,8,2,1,4,4,9,5
8166,1,6,9,9,6,0,6,4,9,5
8167,1,9,9,9,4,1,3,8,9,8
8168,1,9,5,9,1,1,7,2,9,0
8169,2,7,8,8,9,0,7,3,9,2
8170,0,6,8,8,9,1,5,1,9,3
8171,4,7,3,9,6,1,9,2,9,2
8172,4,2,9,9,9,0,8,1,9,2
8173,3,2,8,9,9,0,9,4,9,0
8174,4,5,8,9,7,1,8,4,9,6
8175,3,1,8,9,6,1,4,3,9,8
8176,4,7,8,9,6,0,3,2,9,9
8177,2,4,5,9,6,1,6,4,9,2
8178,2,4,2,8,2,0,5,8,9,2
8179,4,9,8,9,3,0,9,4,9,5
8180,0,8,8,8,3,0,5,8,9,6
8181,4,1,6,9,1,0,3,4,9,3
8182,2,6,8,9,0,0,6,4,9,0
8183,4,6,7,9,6,0,7,4,9,1
8184,0,3,8,9,6,0,5,4,9,9
8185,4,8,1,9,9,1,4,5,8,9
8186,3,6,7,9,3,0,8,4,9,8
8187,4,6,7,9,9,1,2,3,9,0
8188,0,6,3,8,5,0,2,2,8,2
8189,0,7,6,8,5,1,8,4,9,0
8190,4,8,8,8,5,1,8,1,9,4
8191,4,1,8,9,3,0,9,4,9,2
8192,1,4,7,9,2,1,7,8,9,3
8193,1,6,1,8,3,1,3,4,8,1
8194,0,2,8,9,8,0,6,1,8,8
8195,0,6,8,8,3,0,8,4,9,5
8196,2,7,6,9,8,1,2,3,9,5
8197,3,5,8,9,7,1,8,4,9,9
8198,1,4,1,9,2,0,2,1,9,2
8199,4,2,8,9,8,0,4,8,9,7
8200,4,1,2,8,3,0,4,4,9,8
8201,3,6,8,8,3,1,6,4,9,7
8202,2,3,9,8,2,1,5,3,9,4
8203,3,3,9,9,3,0,2,4,9,9
8204,4,7,3,9,2,0,4,1,9,8
8205,3,2,8,9,7,0,9,4,9,6
8206,3,2,9,9,6,0,8,8,8,2
8207,4,3,1,9,6,0,7,4,9,4
8208,0,8,5,8,1,1,3,4,9,3
8209,0,9,3,9,6,0,4,4,9,3
8210,3,6,1,9,7,0,7,8,9,5
8211,0,6,3,9,7,0,7,4,9,6
8212,0,4,1,8,6,1,5,4,9,1
8213,0,5,6,9,4,0,3,1,9,2
8214,3,9,8,8,1,0,9,3,9,8
8215,1,4,9,9,5,1,7,4,9,8
8216,1,2,3,9,2,1,7,4,9,7
8217,0,4,6,9,9,1,8,4,9,4
8218,1,3,9,9,1,1,8,4,9,6
8219,1,6,5,8,0,1,4,4,8,2
8220,1,5,8,9,9,0,7,3,9,5
8221,1,5,8,9,6,1,7,8,9,8
8222,1,7,1,9,8,0,4,2,9,1
8223,0,9,8,9,8,0,9,4,9,9
8224,0,1,2,9,9,1,6,4,9,2
8225,1,7,9,9,2,0,6,4,8,2
8226,4,8,9,9,1,1,4,4,9,5
8227,3,7,1,8,3,1,7,4,9,7
8228,0,2,9,9,1,0,2,4,9,2
8229,3,6,1,8,9,1,6,4,9,5
8230,2,1,5,9,7,1,4,1,9,3
8231,2,5,5,8,1,0,4,5,9,4
8232,1,5,8,9,0,0,6,4,8,7
8233,4,7,7,9,3,0,8,5,9,1
8234,4,3,8,9,9,0,4,1,9,7
8235,4,8,3,9,7,0,7,8,9,2
8236,4,9,1,9,8,1,4,4,9,4
8237,2,6,9,8,1,0,8,4,9,1
8238,3,4,5,9,2,1,8,4,9,0
8239,1,6,9,9,6,1,4,4,9,7
8240,1,3,6,9,2,1,9,4,9,8
8241,4,4,8,9,6,1,6,4,9,0
8242,4,9,8,9,9,1,7,1,9,2
8243,2,7,8,9,7,0,5,8,9,3
8244,1,8,8,9,8,1,2,4,9,2
8245,3,6,2,9,9,0,9,5,9,0
8246,0,5,2,9,5,1,2,5,9,5
8247,1,4,9,9,8,0,9,5,9,5
8248,2,7,1,8,2,1,2,4,9,8
8249,3,9,5,9,9,0,7,4,9,7
8250,2,2,5,9,6,0,8,4,9,9
8251,4,6,8,9,4,1,9,4,9,2
8252,2,4,2,9,3,1,7,4,9,2
8253,2,6,1,9,4,0,4,2,9,7
8254,4,2,8,9,8,1,3,4,9,2
8255,2,2,1,9,9,0,6,1,9,5
8256,2,8,8,9,8,0,2,3,9,2
8257,4,1,2,9,3,0,3,4,9,7
8258,1,3,9,9,0,1,5,4,8,2
8259,0,3,8,9,8,0,5,4,9,2
8260,2,2,6,9,2,1,7,4,9,6
8261,3,5,8,9,2,1,8,1,9,7
8262,2,4,6,9,7,1,5,1,8,0
8263,2,8,6,8,6,1,7,4,9,1
8264,2,9,2,9,6,1,4,4,9,0
8265,3,9,9,9,2,0,2,4,9,0
8266,4,9,5,9,7,1,3,4,9,6
8267,2,9,1,9,1,0,7,2,9,8
8268,1,4,3,9,8,0,7,4,9,9
8269,1,3,5,9,0,0,9,4,9,4
8270,0,7,3,9,6,0,2,3,9,3
8271,0,5,7,9,8,1,4,5,9,7
8272,1,8,8,9,9,1,6,4,8,0
8273,0,2,8,9,9,1,2,8,9,9
8274,3,6,8,9,5,1,6,4,8,5
8275,2,1,3,9,7,1,5,4,9,5
8276,4,1,8,9,1,1,7,2,9,7
8277,0,7,9,9,8,1,8,4,9,5
8278,1,7,8,9,5,0,4,2,9,1
8279,0,1,9,9,2,0,4,4,9,2
8280,2,5,8,9,1,0,8,4,8,8
8281,1,8,8,9,7,1,8,4,9,2
8282,2,2,5,9,4,1,8,4,9,2
8283,4,5,7,9,4,0,5,4,9,2
8284,3,9,6,9,3,1,2,4,9,9
8285,4,6,7,9,8,0,6,4,8,6
8286,4,7,7,9,6,1,8,8,8,4
8287,0,7,8,9,1,1,7,4,9,4
8288,0,2,6,8,9,0,5,4,9,2
8289,2,6,8,9,3,0,5,8,9,0
8290,3,6,8,9,6,0,8,2,8,2
8291,1,9,8,9,9,0,8,3,9,2
8292,4,3,6,9,9,1,7,8,8,6
8293,0,5,6,9,1,1,5,4,8,2
8294,2,4,8,9,0,0,2,4,9,7
8295,2,5,9,9,4,0,6,4,9,2
8296,3,1,1,9,5,1,7,4,9,0
8297,1,2,6,9,6,1,9,3,9,4
8298,1,3,2,9,1,0,7,4,9,0
8299,3,2,7,9,1,1,5,3,8,4
8300,1,7,9,9,1,1,9,2,8,8
8301,1,9,1,9,9,1,3,4,9,2
8302,1,8,8,9,6,0,5,1,9,1
8303,0,7,2,9,2,0,4,8,9,2
8304,4,1,8,9,8,0,8,4,9,2
8305,3,7,6,9,2,1,2,1,9,1
8306,2,4,8,9,1,1,6,4,9,3
8307,0,4,5,9,8,1,5,8,9,2
8308,1,5,9,9,4,0,8,5,9,3
8309,4,2,9,9,8,0,9,2,9,8
8310,3,7,8,9,4,0,3,1,9,6
8311,0,2,9,9,8,1,3,5,9,3
8312,4,5,6,9,9,0,2,3,9,4
8313,0,6,8,9,8,0,3,8,9,0
8314,3,3,8,9,4,1,2,4,9,7
8315,4,6,9,9,1,0,6,3,9,2
8316,2,9,8,9,4,0,9,4,8,5
8317,3,9,5,9,8,0,6,2,9,2
8318,1,7,9,9,9,1,8,1,9,0
8319,4,6,9,9,1,1,7,8,9,5
8320,2,9,2,9,5,0,7,1,8,0
8321,4,8,8,9,5,1,7,1,9,0
8322,2,7,8,9,5,1,6,1,9,1
8323,4,3,7,9,8,0,9,4,8,2
8324,4,2,7,9,6,0,4,4,9,8
8325,0,2,9,9,9,0,9,4,9,2
8326,3,4,9,9,2,0,3,1,9,5
8327,4,4,2,9,4,1,4,4,9,5
8328,3,8,5,9,4,0,3,5,9,6
8329,0,9,7,9,7,1,4,4,9,9
8330,4,8,1,9,4,0,6,5,9,9
8331,0,6,9,8,2,0,4,4,9,1
8332,0,4,9,9,9,0,4,1,9,4
8333,2,8,1,9,6,0,5,4,9,5
8334,1,6,8,9,5,1,8,4,8,8
8335,3,1,2,9,6,0,7,8,8,8
8336,2,1,8,8,9,0,3,5,9,3
8337,2,4,1,9,5,1,4,4,9,6
8338,4,7,1,9,7,1,4,2,9,3
8339,4,9,9,9,0,1,8,4,9,0
8340,4,1,6,9,5,1,9,3,9,0
8341,0,5,8,9,5,1,9,8,9,0
8342,1,6,8,9,7,1,9,4,9,2
8343,0,6,9,9,1,0,4,2,8,6
8344,0,1,6,8,9,0,6,8,9,6
8345,2,7,2,9,1,0,5,2,9,7
8346,4,6,9,9,8,1,6,2,8,5
8347,0,5,8,8,2,1,6,4,9,7
8348,0,5,2,8,8,0,9,4,9,4
8349,2,6,7,9,0,0,5,1,8,2
8350,2,5,9,9,4,0,9,3,9,6
8351,3,9,8,8,2,0,5,4,8,9
8352,0,3,8,8,0,0,2,3,8,0
8353,2,6,8,9,2,0,3,4,9,7
8354,1,3,7,8,4,1,2,1,9,5
8355,4,7,8,9,6,0,9,2,9,2
8356,2,9,6,9,2,1,6,4,9,6
8357,1,4,9,9,0,1,9,4,8,2
8358,0,6,1,8,0,0,7,3,9,5
8359,1,7,2,8,9,1,2,5,9,0
8360,3,4,8,8,5,0,7,4,9,2
8361,3,1,9,9,9,1,7,2,9,2
8362,4,3,9,9,7,1,7,4,9,1
8363,3,1,3,9,9,1,7,5,8,3
8364,3,7,9,8,2,1,3,1,9,0
8365,3,3,9,9,3,0,8,4,9,9
8366,0,1,1,9,3,0,7,4,9,4
8367,0,6,9,8,9,0,7,1,9,4
8368,0,4,8,9,9,0,9,1,8,6
8369,4,5,2,9,7,1,2,2,9,4
8370,3,5,8,9,5,1,4,2,9,9
8371,4,5,7,9,4,1,7,2,9,2
8372,2,6,8,9,1,1,7,5,9,0
8373,0,7,9,9,8,0,9,4,9,9
8374,4,4,1,9,4,1,9,3,9,3
8375,3,5,9,9,6,0,8,1,8,8
8376,4,1,8,8,3,1,6,4,8,6
8377,2,5,8,9,1,0,4,4,9,7
8378,0,5,8,9,7,1,5,4,9,2
8379,0,7,9,9,6,0,4,4,9,3
8380,1,7,8,9,9,1,3,8,8,2
8381,3,1,9,9,6,1,4,4,9,6
8382,0,5,7,9,0,0,7,2,9,9
8383,1,2,9,9,9,0,2,4,9,9
8384,4,9,8,9,5,0,7,2,9,9
8385,1,5,7,9,3,1,7,2,9,0
8386,3,1,8,8,9,1,5,4,9,2
8387,4,6,2,9,3,1,4,4,9,8
8388,0,1,6,9,0,1,5,4,9,5
8389,0,9,8,9,6,0,4,1,9,7
8390,3,9,3,9,5,0,7,4,9,4
8391,3,6,3,9,3,0,5,4,9,0
8392,0,5,5,9,2,0,3,1,9,5
8393,1,5,5,8,8,0,5,1,9,9
8394,0,8,9,8,3,0,8,4,9,2
8395,4,5,5,9,6,1,5,2,9,2
8396,4,7,6,9,4,1,7,8,9,3
8397,4,3,8,9,5,0,9,8,9,6
8398,3,5,5,9,7,0,4,4,9,4
8399,1,2,1,8,9,0,4,4,9,1
8400,0,1,1,9,9,0,8,4,8,1
8401,3,9,9,9,6,0,7,5,9,2
8402,1,4,2,9,9,0,2,4,9,8
8403,4,5,8,8,6,0,9,4,9,0
8404,0,3,8,9,3,1,9,4,9,4
8405,2,6,9,9,2,1,5,8,9,3
8406,2,7,1,9,2,0,5,8,9,0
8407,0,1,3,8,9,1,2,3,9,9
8408,0,9,9,9,9,0,6,5,9,2
8409,3,2,9,9,3,0,8,3,9,2
8410,0,5,8,9,4,0,8,8,9,5
8411,2,2,8,8,9,0,7,5,9,5
8412,2,7,5,9,4,0,7,8,8,3
8413,2,4,3,8,1,1,3,4,9,5
8414,3,4,8,9,1,1,4,2,9,1
8415,0,1,7,9,6,0,9,2,9,2
8416,1,3,1,9,6,0,7,3,9,9
8417,0,1,5,9,9,1,2,4,9,6
8418,4,4,9,9,7,0,8,4,9,5
8419,4,1,8,9,3,1,3,8,9,0
8420,0,4,9,9,5,1,7,8,9,7
8421,2,4,8,9,8,0,5,5,9,5
8422,1,6,5,9,8,1,3,4,9,2
8423,3,7,1,9,9,0,3,4,9,3
8424,1,7,9,9,7,1,8,5,9,2
8425,3,5,8,9,6,0,9,1,9,5
8426,1,2,2,9,9,1,3,4,9,4
8427,3,3,8,9,6,0,5,8,9,0
8428,3,9,8,8,1,1,8,8,9,7
8429,2,7,9,9,2,1,3,1,9,3
8430,4,3,3,9,2,0,8,4,8,2
8431,4,5,8,9,9,1,5,3,9,0
8432,4,7,7,9,3,1,5,4,9,7
8433,0,3,1,9,2,0,4,5,9,2
8434,1,6,2,9,2,1,3,8,9,6
8435,0,4,5,9,4,0,9,2,8,1
8436,3,1,5,9,4,0,7,1,9,2
8437,3,1,9,9,2,0,2,4,9,8
8438,4,1,2,9,2,0,8,2,9,1
8439,4,3,7,9,5,1,7,4,9,4
8440,3,2,9,8,3,1,5,4,9,4
8441,4,6,8,9,1,0,9,1,9,5
8442,1,1,9,8,4,0,6,1,9,5
8443,4,8,8,8,5,1,2,4,8,8
8444,1,2,7,9,3,1,5,4,9,2
8445,3,8,8,9,6,0,4,4,8,2
8446,3,3,3,9,6,1,8,3,9,2
8447,4,9,9,9,9,0,9,2,9,2
8448,3,3,9,8,5,1,3,1,9,9
8449,0,6,8,9,2,0,7,4,8,6
8450,1,4,3,9,7,0,5,3,9,1
8451,3,2,9,9,1,0,2,5,8,6
8452,2,8,5,9,8,0,3,2,8,2
8453,1,3,8,9,3,0,6,4,9,9
8454,4,1,8,8,3,0,9,1,9,0
8455,2,8,8,9,8,1,3,2,9,9
8456,1,7,8,9,6,0,5,1,9,2
8457,2,4,2,9,5,1,6,8,9,7
8458,3,8,3,9,8,0,7,1,9,4
8459,0,7,2,9,1,0,8,2,9,5
8460,3,8,5,8,2,0,3,1,9,5
8461,1,8,9,8,6,0,8,8,8,7
8462,2,8,9,9,9,0,2,1,9,3
8463,4,2,1,9,4,0,4,5,8,4
8464,2,2,2,8,2,0,6,4,9,2
8465,4,4,8,9,1,0,5,4,9,2
8466,4,8,5,8,8,1,6,8,8,1
8467,3,2,9,8,9,1,5,4,9,0
8468,3,1,8,8,8,0,5,4,8,3
8469,4,2,9,9,1,0,4,1,9,7
8470,4,7,3,8,3,1,2,4,9,4
8471,0,2,9,9,9,1,6,8,9,7
8472,4,4,3,8,8,1,6,8,8,2
8473,2,7,5,9,5,0,6,8,8,2
8474,1,4,3,9,9,0,7,4,9,7
8475,4,2,9,9,6,1,9,4,9,2
8476,2,3,8,9,1,0,6,4,9,0
8477,0,6,7,9,7,0,7,4,9,2
8478,1,1,2,9,9,1,6,4,9,5
8479,3,5,3,9,2,0,2,3,9,5
8480,3,4,6,8,1,1,6,4,9,8
8481,1,2,7,9,6,1,8,4,8,7
8482,1,1,8,8,9,0,8,3,8,9
8483,2,8,9,8,5,0,2,2,9,2
8484,1,9,7,9,5,1,2,2,9,4
8485,4,2,1,9,1,0,3,1,9,2
8486,3,2,3,8,4,1,6,4,8,5
8487,3,2,8,9,8,0,5,4,9,2
8488,1,4,6,9,2,0,6,5,9,4
8489,3,8,8,9,8,0,9,2,9,1
8490,3,5,7,8,6,0,2,8,9,7
8491,2,6,8,9,2,0,9,4,9,8
8492,4,1,8,9,4,1,4,4,9,6
8493,1,7,7,9,8,1,7,3,9,1
8494,2,2,8,9,2,0,8,4,9,6
8495,2,6,3,9,6,0,9,8,9,4
8496,2,8,3,9,6,0,8,4,9,0
8497,2,8,9,9,1,0,2,3,9,3
8498,3,1,9,9,1,1,6,5,9,2
8499,2,9,8,9,6,0,2,3,9,8
8500,2,9,8,9,4,1,9,4,9,2
8501,0,3,9,9,8,1,6,1,9,7
8502,3,5,3,9,3,0,8,2,9,0
8503,4,5,6,8,4,0,6,8,9,6
8504,2,7,9,8,8,1,4,2,9,0
8505,0,3,9,9,6,1,6,5,8,1
8506,4,7,7,9,3,1,3,4,9,3
8507,1,5,8,8,9,0,9,1,9,9
8508,1,5,8,9,1,1,6,8,8,7
8509,4,4,6,9,1,1,3,4,9,2
8510,3,1,6,8,8,1,4,4,8,0
8511,2,4,8,8,7,0,8,5,8,6
8512,0,7,1,8,5,0,2,8,9,3
8513,4,7,1,9,6,0,8,4,9,7
8514,4,2,8,8,7,1,2,4,8,2
8515,0,9,9,9,2,0,8,8,9,1
8516,3,5,8,9,9,1,5,2,9,0
8517,0,6,8,8,2,1,7,4,9,2
8518,4,1,5,9,8,1,4,2,9,1
8519,1,8,6,9,3,0,8,3,9,0
8520,2,7,9,9,5,1,7,4,9,7
8521,2,2,9,9,9,0,2,4,9,7
8522,4,8,8,9,5,1,3,2,8,7
8523,2,5,8,9,8,1,3,4,9,8
8524,0,5,8,9,7,1,6,8,9,2
8525,2,8,3,9,6,1,6,5,9,6
8526,2,3,9,9,6,0,8,3,9,7
8527,4,6,8,8,5,1,8,3,9,3
8528,4,9,8,9,6,1,2,4,9,6
8529,0,2,9,9,2,0,9,3,9,2
8530,0,9,8,8,1,0,6,4,9,2
8531,1,7,7,9,2,1,5,1,9,8
8532,3,5,3,9,8,1,8,5,9,2
8533,3,5,9,9,0,0,9,1,8,2
8534,2,3,8,8,8,0,7,2,8,2
8535,3,7,5,9,6,0,5,2,8,2
8536,3,5,9,9,1,1,5,4,8,5
8537,2,5,8,9,9,1,6,5,9,4
8538,3,2,9,9,1,1,8,3,8,0
8539,3,5,9,9,6,1,4,2,9,2
8540,0,7,7,9,8,0,8,4,9,6
8541,4,3,8,9,7,0,9,8,9,7
8542,4,7,9,9,2,1,7,4,9,1
8543,2,9,7,9,7,0,3,3,9,7
8544,4,9,8,8,5,1,4,4,9,2
8545,3,2,8,9,3,0,2,3,9,0
8546,4,7,1,9,3,1,7,4,9,5
8547,3,6,8,9,8,0,6,5,9,0
8548,4,5,8,9,8,0,7,5,9,2
8549,0,1,8,9,6,1,5,4,8,2
8550,4,8,9,8,7,1,4,4,9,0
8551,2,7,5,8,4,1,5,5,9,1
8552,4,6,9,8,6,1,3,2,9,9
8553,0,7,9,9,3,1,7,1,9,2
8554,0,7,8,8,5,0,3,3,9,7
8555,3,9,8,9,3,1,6,2,9,4
8556,0,4,9,9,2,1,8,2,9,2
8557,3,6,5,9,9,1,6,4,8,8
8558,2,2,8,9,1,0,8,3,9,9
8559,1,2,8,9,8,0,8,4,9,2
8560,2,6,3,9,2,1,7,4,9,1
8561,4,7,7,9,9,1,9,4,9,6
8562,1,8,9,9,7,1,4,2,9,7
8563,2,8,8,9,5,0,7,4,9,1
8564,3,3,2,9,4,0,7,4,9,2
8565,2,8,8,9,2,1,9,4,8,3
8566,1,7,8,9,3,0,3,1,9,5
8567,2,5,9,9,8,1,9,4,9,2
8568,3,2,8,9,3,1,4,4,9,7
8569,3,7,8,9,0,0,8,4,9,7
8570,3,9,8,9,3,0,5,8,9,2
8571,2,4,9,9,9,1,6,4,8,6
8572,3,7,6,8,2,0,8,5,9,2
8573,1,8,8,9,8,1,5,4,8,9
8574,4,4,8,9,4,0,6,4,9,8
8575,3,3,8,9,2,1,4,3,9,4
8576,0,3,1,9,0,1,8,8,9,2
8577,3,4,9,9,2,0,4,4,9,8
8578,0,3,1,9,3,1,2,3,8,2
8579,2,5,8,9,1,1,5,4,9,2
8580,3,7,9,9,6,1,4,4,9,5
8581,1,5,8,9,6,1,2,4,9,5
8582,2,4,3,8,6,1,3,2,9,9
8583,0,3,8,9,1,1,2,8,9,6
